,,,,MW 
sc2015,y2030,2030-03-10T23:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-10T23:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-03-10T23:00:00+01:00,Solar_PV,0.0
sc2015,y2030,2030-03-11T01:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-03-11T01:00:00+01:00,Cogeneration,399.4283739499994
sc2015,y2030,2030-03-11T01:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-03-11T01:00:00+01:00,CCGT,1218.8021804594755
sc2015,y2030,2030-03-11T01:00:00+01:00,Onshore_wind,235.87126947500263
sc2015,y2030,2030-03-11T01:00:00+01:00,PumpedStorage_Hydro,837.4591043155119
sc2015,y2030,2030-03-11T01:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-11T01:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-03-11T01:00:00+01:00,Solar_PV,0.0
sc2015,y2030,2030-03-11T03:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-03-11T03:00:00+01:00,Cogeneration,396.6957492999994
sc2015,y2030,2030-03-11T03:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-03-11T03:00:00+01:00,CCGT,1218.8021804594755
sc2015,y2030,2030-03-11T03:00:00+01:00,Onshore_wind,291.73257820000265
sc2015,y2030,2030-03-11T03:00:00+01:00,PumpedStorage_Hydro,484.2194565305119
sc2015,y2030,2030-03-11T03:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-11T03:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-03-11T03:00:00+01:00,Solar_PV,0.0
sc2015,y2030,2030-03-11T05:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-03-11T05:00:00+01:00,Cogeneration,397.18164099999933
sc2015,y2030,2030-03-11T05:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-03-11T05:00:00+01:00,CCGT,1218.8021804594755
sc2015,y2030,2030-03-11T05:00:00+01:00,Onshore_wind,327.8378879300027
sc2015,y2030,2030-03-11T05:00:00+01:00,PumpedStorage_Hydro,481.28698832950954
sc2015,y2030,2030-03-11T05:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-11T05:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-03-11T05:00:00+01:00,Solar_PV,0.09851519100256567
sc2015,y2030,2030-03-11T07:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-03-11T07:00:00+01:00,Cogeneration,408.9095968999993
sc2015,y2030,2030-03-11T07:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-03-11T07:00:00+01:00,CCGT,1218.8021804594755
sc2015,y2030,2030-03-11T07:00:00+01:00,Onshore_wind,337.22024226500264
sc2015,y2030,2030-03-11T07:00:00+01:00,PumpedStorage_Hydro,455.16229500850903
sc2015,y2030,2030-03-11T07:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-11T07:00:00+01:00,Hydro_UGH,630.0
sc2015,y2030,2030-03-11T07:00:00+01:00,Solar_PV,13.248422817002565
sc2015,y2030,2030-03-11T09:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-03-11T09:00:00+01:00,Cogeneration,436.7951241499994
sc2015,y2030,2030-03-11T09:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-03-11T09:00:00+01:00,CCGT,1218.8021804594755
sc2015,y2030,2030-03-11T09:00:00+01:00,Onshore_wind,326.34397144000263
sc2015,y2030,2030-03-11T09:00:00+01:00,PumpedStorage_Hydro,226.45095315050872
sc2015,y2030,2030-03-11T09:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-11T09:00:00+01:00,Hydro_UGH,630.0
sc2015,y2030,2030-03-11T09:00:00+01:00,Solar_PV,942.2463740100027
sc2015,y2030,2030-03-11T11:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-03-11T11:00:00+01:00,Cogeneration,435.54224104999935
sc2015,y2030,2030-03-11T11:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-03-11T11:00:00+01:00,CCGT,1060.538242429275
sc2015,y2030,2030-03-11T11:00:00+01:00,Onshore_wind,224.96707501000262
sc2015,y2030,2030-03-11T11:00:00+01:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-11T11:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-11T11:00:00+01:00,Hydro_UGH,3.3490749107094597
sc2015,y2030,2030-03-11T11:00:00+01:00,Solar_PV,1938.7013565000027
sc2015,y2030,2030-03-11T13:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-03-11T13:00:00+01:00,Cogeneration,427.78932899999944
sc2015,y2030,2030-03-11T13:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-03-11T13:00:00+01:00,CCGT,685.1308410199844
sc2015,y2030,2030-03-11T13:00:00+01:00,Onshore_wind,254.21712296000265
sc2015,y2030,2030-03-11T13:00:00+01:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-11T13:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-11T13:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-03-11T13:00:00+01:00,Solar_PV,2230.678252500003
sc2015,y2030,2030-03-11T15:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-03-11T15:00:00+01:00,Cogeneration,424.79254614999945
sc2015,y2030,2030-03-11T15:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-03-11T15:00:00+01:00,CCGT,667.9287819199843
sc2015,y2030,2030-03-11T15:00:00+01:00,Onshore_wind,341.2412511850026
sc2015,y2030,2030-03-11T15:00:00+01:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-11T15:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-11T15:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-03-11T15:00:00+01:00,Solar_PV,2076.944670000003
sc2015,y2030,2030-03-11T17:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-03-11T17:00:00+01:00,Cogeneration,429.65231714999953
sc2015,y2030,2030-03-11T17:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-03-11T17:00:00+01:00,CCGT,953.9357155449834
sc2015,y2030,2030-03-11T17:00:00+01:00,Onshore_wind,412.0696488550027
sc2015,y2030,2030-03-11T17:00:00+01:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-11T17:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-11T17:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-03-11T17:00:00+01:00,Solar_PV,1376.322393600003
sc2015,y2030,2030-03-11T19:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-03-11T19:00:00+01:00,Cogeneration,438.2570700999995
sc2015,y2030,2030-03-11T19:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-03-11T19:00:00+01:00,CCGT,969.2788301271426
sc2015,y2030,2030-03-11T19:00:00+01:00,Onshore_wind,416.6212077350027
sc2015,y2030,2030-03-11T19:00:00+01:00,PumpedStorage_Hydro,1445.124031024842
sc2015,y2030,2030-03-11T19:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-11T19:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-03-11T19:00:00+01:00,Solar_PV,184.0095442530029
sc2015,y2030,2030-03-11T21:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-03-11T21:00:00+01:00,Cogeneration,447.6164998499995
sc2015,y2030,2030-03-11T21:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-03-11T21:00:00+01:00,CCGT,969.2788301271426
sc2015,y2030,2030-03-11T21:00:00+01:00,Onshore_wind,434.7855572050027
sc2015,y2030,2030-03-11T21:00:00+01:00,PumpedStorage_Hydro,1026.7966529834025
sc2015,y2030,2030-03-11T21:00:00+01:00,Pure_PumpedStorage_Hydro,101.07731292593958
sc2015,y2030,2030-03-11T21:00:00+01:00,Hydro_UGH,1010.0
sc2015,y2030,2030-03-11T21:00:00+01:00,Solar_PV,0.09228005850288389
sc2015,y2030,2030-03-11T23:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-03-11T23:00:00+01:00,Cogeneration,442.3260748499995
sc2015,y2030,2030-03-11T23:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-03-11T23:00:00+01:00,CCGT,969.2788301271426
sc2015,y2030,2030-03-11T23:00:00+01:00,Onshore_wind,412.7537789250027
sc2015,y2030,2030-03-11T23:00:00+01:00,PumpedStorage_Hydro,1373.2562128880081
sc2015,y2030,2030-03-11T23:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-11T23:00:00+01:00,Hydro_UGH,134.06580016983617
sc2015,y2030,2030-03-11T23:00:00+01:00,Solar_PV,0.0
sc2015,y2030,2030-03-12T01:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-03-12T01:00:00+01:00,Cogeneration,413.1542088499996
sc2015,y2030,2030-03-12T01:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-03-12T01:00:00+01:00,CCGT,969.2788301271426
sc2015,y2030,2030-03-12T01:00:00+01:00,Onshore_wind,390.4567256350027
sc2015,y2030,2030-03-12T01:00:00+01:00,PumpedStorage_Hydro,900.4140439378446
sc2015,y2030,2030-03-12T01:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-12T01:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-03-12T01:00:00+01:00,Solar_PV,0.0
sc2015,y2030,2030-03-12T03:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-03-12T03:00:00+01:00,Cogeneration,407.8956735499995
sc2015,y2030,2030-03-12T03:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-03-12T03:00:00+01:00,CCGT,969.2788301271426
sc2015,y2030,2030-03-12T03:00:00+01:00,Onshore_wind,354.2117974700027
sc2015,y2030,2030-03-12T03:00:00+01:00,PumpedStorage_Hydro,632.6197335128448
sc2015,y2030,2030-03-12T03:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-12T03:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-03-12T03:00:00+01:00,Solar_PV,0.0
sc2015,y2030,2030-03-12T05:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-03-12T05:00:00+01:00,Cogeneration,408.04992604999967
sc2015,y2030,2030-03-12T05:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-03-12T05:00:00+01:00,CCGT,969.2788301271426
sc2015,y2030,2030-03-12T05:00:00+01:00,Onshore_wind,347.51011590000275
sc2015,y2030,2030-03-12T05:00:00+01:00,PumpedStorage_Hydro,660.1470211523423
sc2015,y2030,2030-03-12T05:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-12T05:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-03-12T05:00:00+01:00,Solar_PV,0.09976222050288387
sc2015,y2030,2030-03-12T07:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-03-12T07:00:00+01:00,Cogeneration,422.80619869999964
sc2015,y2030,2030-03-12T07:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-03-12T07:00:00+01:00,CCGT,969.2788301271426
sc2015,y2030,2030-03-12T07:00:00+01:00,Onshore_wind,320.38226716500265
sc2015,y2030,2030-03-12T07:00:00+01:00,PumpedStorage_Hydro,667.0194114798422
sc2015,y2030,2030-03-12T07:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-12T07:00:00+01:00,Hydro_UGH,630.0
sc2015,y2030,2030-03-12T07:00:00+01:00,Solar_PV,14.544708168002883
sc2015,y2030,2030-03-12T09:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-03-12T09:00:00+01:00,Cogeneration,445.84718789999965
sc2015,y2030,2030-03-12T09:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-03-12T09:00:00+01:00,CCGT,969.2788301271426
sc2015,y2030,2030-03-12T09:00:00+01:00,Onshore_wind,255.20841333000266
sc2015,y2030,2030-03-12T09:00:00+01:00,PumpedStorage_Hydro,480.22594412284235
sc2015,y2030,2030-03-12T09:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-12T09:00:00+01:00,Hydro_UGH,630.0
sc2015,y2030,2030-03-12T09:00:00+01:00,Solar_PV,926.3025007200027
sc2015,y2030,2030-03-12T11:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-03-12T11:00:00+01:00,Cogeneration,437.5190499999996
sc2015,y2030,2030-03-12T11:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-03-12T11:00:00+01:00,CCGT,630.8255887140443
sc2015,y2030,2030-03-12T11:00:00+01:00,Onshore_wind,258.9501855900027
sc2015,y2030,2030-03-12T11:00:00+01:00,PumpedStorage_Hydro,423.5524956159403
sc2015,y2030,2030-03-12T11:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-12T11:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-03-12T11:00:00+01:00,Solar_PV,1890.2998443000029
sc2015,y2030,2030-03-12T13:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-03-12T13:00:00+01:00,Cogeneration,434.4721547499996
sc2015,y2030,2030-03-12T13:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-03-12T13:00:00+01:00,CCGT,547.5039428549844
sc2015,y2030,2030-03-12T13:00:00+01:00,Onshore_wind,365.7303128150027
sc2015,y2030,2030-03-12T13:00:00+01:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-12T13:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-12T13:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-03-12T13:00:00+01:00,Solar_PV,2195.520175200003
sc2015,y2030,2030-03-12T15:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-03-12T15:00:00+01:00,Cogeneration,427.9185963999996
sc2015,y2030,2030-03-12T15:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-03-12T15:00:00+01:00,CCGT,532.4310647549844
sc2015,y2030,2030-03-12T15:00:00+01:00,Onshore_wind,502.1514195550028
sc2015,y2030,2030-03-12T15:00:00+01:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-12T15:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-12T15:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-03-12T15:00:00+01:00,Solar_PV,2030.6032486500023
sc2015,y2030,2030-03-12T17:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-03-12T17:00:00+01:00,Cogeneration,428.61646949999954
sc2015,y2030,2030-03-12T17:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-03-12T17:00:00+01:00,CCGT,626.2340432132146
sc2015,y2030,2030-03-12T17:00:00+01:00,Onshore_wind,633.0436386000027
sc2015,y2030,2030-03-12T17:00:00+01:00,PumpedStorage_Hydro,235.92105784676986
sc2015,y2030,2030-03-12T17:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-12T17:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-03-12T17:00:00+01:00,Solar_PV,1267.9385347500026
sc2015,y2030,2030-03-12T19:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-03-12T19:00:00+01:00,Cogeneration,441.81064239999955
sc2015,y2030,2030-03-12T19:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-03-12T19:00:00+01:00,CCGT,626.2340432132146
sc2015,y2030,2030-03-12T19:00:00+01:00,Onshore_wind,816.4742496500029
sc2015,y2030,2030-03-12T19:00:00+01:00,PumpedStorage_Hydro,1233.6425187010998
sc2015,y2030,2030-03-12T19:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-12T19:00:00+01:00,Hydro_UGH,244.58954652867092
sc2015,y2030,2030-03-12T19:00:00+01:00,Solar_PV,150.46823888700243
sc2015,y2030,2030-03-12T21:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-03-12T21:00:00+01:00,Cogeneration,446.8226727499996
sc2015,y2030,2030-03-12T21:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-03-12T21:00:00+01:00,CCGT,626.2340432132146
sc2015,y2030,2030-03-12T21:00:00+01:00,Onshore_wind,1128.702803850003
sc2015,y2030,2030-03-12T21:00:00+01:00,PumpedStorage_Hydro,884.2868231805699
sc2015,y2030,2030-03-12T21:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-12T21:00:00+01:00,Hydro_UGH,930.8238521617009
sc2015,y2030,2030-03-12T21:00:00+01:00,Solar_PV,0.09165654450246098
sc2015,y2030,2030-03-12T23:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-03-12T23:00:00+01:00,Cogeneration,437.40416149999965
sc2015,y2030,2030-03-12T23:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-03-12T23:00:00+01:00,CCGT,626.2340432132146
sc2015,y2030,2030-03-12T23:00:00+01:00,Onshore_wind,1318.1090809000027
sc2015,y2030,2030-03-12T23:00:00+01:00,PumpedStorage_Hydro,994.4632081467735
sc2015,y2030,2030-03-12T23:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-12T23:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-03-12T23:00:00+01:00,Solar_PV,0.0
sc2015,y2030,2030-03-13T01:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-03-13T01:00:00+01:00,Cogeneration,393.6053614999997
sc2015,y2030,2030-03-13T01:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-03-13T01:00:00+01:00,CCGT,626.2340432132146
sc2015,y2030,2030-03-13T01:00:00+01:00,Onshore_wind,1249.8217373500029
sc2015,y2030,2030-03-13T01:00:00+01:00,PumpedStorage_Hydro,507.0199832967731
sc2015,y2030,2030-03-13T01:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-13T01:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-03-13T01:00:00+01:00,Solar_PV,0.0
sc2015,y2030,2030-03-13T03:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-03-13T03:00:00+01:00,Cogeneration,383.8396931999996
sc2015,y2030,2030-03-13T03:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-03-13T03:00:00+01:00,CCGT,626.2340432132146
sc2015,y2030,2030-03-13T03:00:00+01:00,Onshore_wind,1202.4213017000027
sc2015,y2030,2030-03-13T03:00:00+01:00,PumpedStorage_Hydro,263.5269357267729
sc2015,y2030,2030-03-13T03:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-13T03:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-03-13T03:00:00+01:00,Solar_PV,0.0
sc2015,y2030,2030-03-13T05:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-03-13T05:00:00+01:00,Cogeneration,383.70928684999967
sc2015,y2030,2030-03-13T05:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-03-13T05:00:00+01:00,CCGT,626.2340432132146
sc2015,y2030,2030-03-13T05:00:00+01:00,Onshore_wind,1271.909363000003
sc2015,y2030,2030-03-13T05:00:00+01:00,PumpedStorage_Hydro,189.44960617427054
sc2015,y2030,2030-03-13T05:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-13T05:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-03-13T05:00:00+01:00,Solar_PV,0.09851519250246098
sc2015,y2030,2030-03-13T07:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-03-13T07:00:00+01:00,Cogeneration,409.0768045999996
sc2015,y2030,2030-03-13T07:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-03-13T07:00:00+01:00,CCGT,626.2340432132146
sc2015,y2030,2030-03-13T07:00:00+01:00,Onshore_wind,1307.149038750003
sc2015,y2030,2030-03-13T07:00:00+01:00,PumpedStorage_Hydro,743.4875016347711
sc2015,y2030,2030-03-13T07:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-13T07:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-03-13T07:00:00+01:00,Solar_PV,10.883122932002461
sc2015,y2030,2030-03-13T09:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-03-13T09:00:00+01:00,Cogeneration,438.98847014999956
sc2015,y2030,2030-03-13T09:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-03-13T09:00:00+01:00,CCGT,445.5713537732728
sc2015,y2030,2030-03-13T09:00:00+01:00,Onshore_wind,1311.854177650003
sc2015,y2030,2030-03-13T09:00:00+01:00,PumpedStorage_Hydro,800.0
sc2015,y2030,2030-03-13T09:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-13T09:00:00+01:00,Hydro_UGH,169.09278800671257
sc2015,y2030,2030-03-13T09:00:00+01:00,Solar_PV,616.6165647900025
sc2015,y2030,2030-03-13T11:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-03-13T11:00:00+01:00,Cogeneration,438.6283579999996
sc2015,y2030,2030-03-13T11:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-03-13T11:00:00+01:00,CCGT,442.6066971573912
sc2015,y2030,2030-03-13T11:00:00+01:00,Onshore_wind,1291.6514003500029
sc2015,y2030,2030-03-13T11:00:00+01:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-13T11:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-13T11:00:00+01:00,Hydro_UGH,54.23211298259417
sc2015,y2030,2030-03-13T11:00:00+01:00,Solar_PV,1632.2885562000022
sc2015,y2030,2030-03-13T13:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-03-13T13:00:00+01:00,Cogeneration,436.87605859999957
sc2015,y2030,2030-03-13T13:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-03-13T13:00:00+01:00,CCGT,442.6066971573912
sc2015,y2030,2030-03-13T13:00:00+01:00,Onshore_wind,1078.8730084500028
sc2015,y2030,2030-03-13T13:00:00+01:00,PumpedStorage_Hydro,43.436398932594265
sc2015,y2030,2030-03-13T13:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-13T13:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-03-13T13:00:00+01:00,Solar_PV,2060.4000417000025
sc2015,y2030,2030-03-13T15:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-03-13T15:00:00+01:00,Cogeneration,436.30047699999955
sc2015,y2030,2030-03-13T15:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-03-13T15:00:00+01:00,CCGT,442.6066971573912
sc2015,y2030,2030-03-13T15:00:00+01:00,Onshore_wind,976.8259441500029
sc2015,y2030,2030-03-13T15:00:00+01:00,PumpedStorage_Hydro,19.50775418259431
sc2015,y2030,2030-03-13T15:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-13T15:00:00+01:00,Hydro_UGH,0.0
sc2015,y2030,2030-03-13T15:00:00+01:00,Solar_PV,1920.4950630000014
sc2015,y2030,2030-03-13T17:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-03-13T17:00:00+01:00,Cogeneration,434.5090983999995
sc2015,y2030,2030-03-13T17:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-03-13T17:00:00+01:00,CCGT,442.6066971573912
sc2015,y2030,2030-03-13T17:00:00+01:00,Onshore_wind,1024.6591966000028
sc2015,y2030,2030-03-13T17:00:00+01:00,PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-13T17:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-13T17:00:00+01:00,Hydro_UGH,46.95732932259505
sc2015,y2030,2030-03-13T17:00:00+01:00,Solar_PV,1222.2287332500018
sc2015,y2030,2030-03-13T19:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-03-13T19:00:00+01:00,Cogeneration,441.15668889999955
sc2015,y2030,2030-03-13T19:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-03-13T19:00:00+01:00,CCGT,442.6066971573912
sc2015,y2030,2030-03-13T19:00:00+01:00,Onshore_wind,1172.9897500000027
sc2015,y2030,2030-03-13T19:00:00+01:00,PumpedStorage_Hydro,1213.7850505848542
sc2015,y2030,2030-03-13T19:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-13T19:00:00+01:00,Hydro_UGH,37.71414272924131
sc2015,y2030,2030-03-13T19:00:00+01:00,Solar_PV,157.43662991850175
sc2015,y2030,2030-03-13T21:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-03-13T21:00:00+01:00,Cogeneration,447.6883941999995
sc2015,y2030,2030-03-13T21:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-03-13T21:00:00+01:00,CCGT,442.6066971573912
sc2015,y2030,2030-03-13T21:00:00+01:00,Onshore_wind,1208.7739375500028
sc2015,y2030,2030-03-13T21:00:00+01:00,PumpedStorage_Hydro,842.5310125126559
sc2015,y2030,2030-03-13T21:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-13T21:00:00+01:00,Hydro_UGH,1002.97437141194
sc2015,y2030,2030-03-13T21:00:00+01:00,Solar_PV,0.08635666800174756
sc2015,y2030,2030-03-13T23:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-03-13T23:00:00+01:00,Cogeneration,437.73487534999947
sc2015,y2030,2030-03-13T23:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-03-13T23:00:00+01:00,CCGT,442.6066971573912
sc2015,y2030,2030-03-13T23:00:00+01:00,Onshore_wind,1219.7758643500028
sc2015,y2030,2030-03-13T23:00:00+01:00,PumpedStorage_Hydro,1101.1484133719464
sc2015,y2030,2030-03-13T23:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-13T23:00:00+01:00,Hydro_UGH,203.36372472065122
sc2015,y2030,2030-03-13T23:00:00+01:00,Solar_PV,0.0
sc2015,y2030,2030-03-14T01:00:00+01:00,Nuclear,1000.0
sc2015,y2030,2030-03-14T01:00:00+01:00,Cogeneration,398.2851119999996
sc2015,y2030,2030-03-14T01:00:00+01:00,Coal_Subbituminous,0.0
sc2015,y2030,2030-03-14T01:00:00+01:00,CCGT,442.6066971573912
sc2015,y2030,2030-03-14T01:00:00+01:00,Onshore_wind,1111.2784313500028
sc2015,y2030,2030-03-14T01:00:00+01:00,PumpedStorage_Hydro,244.66983623259742
sc2015,y2030,2030-03-14T01:00:00+01:00,Pure_PumpedStorage_Hydro,0.0
sc2015,y2030,2030-03-14T01:00:00+01:00,Hydro_UGH,630.0
sc2015,y2030,2030-03-14T01:00:00+01:00,Solar_PV,0.0
